Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,4e-09,,,
Horizontal Delay,2.8e-10,2.8e-10,2.8e-10,2.8e-10
Sample Interval,2e-10,,,
Record Length,1000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.1,0.1,0.1,0.1
Vertical Position,-3.98,-3.98,-3.9,-4.1
Label,,,,
TIME,CH1,CH2,CH3,CH4
-3.132e-08,-0.0070625,-0.00753125,-0.00885938,0.00084375
-3.112e-08,-0.007125,-0.00764063,-0.00926562,0.001125
-3.092e-08,-0.00739062,-0.00764063,-0.009125,0.000796875
-3.072e-08,-0.00717187,-0.00775,-0.008625,0.00084375
-3.052e-08,-0.0066875,-0.00745313,-0.0085625,0.0011875
-3.032e-08,-0.00735938,-0.0076875,-0.00910937,0.000953125
-3.012e-08,-0.00720312,-0.00771875,-0.00864063,0.00132812
-2.992e-08,-0.00729687,-0.007375,-0.00870312,0.000953125
-2.972e-08,-0.00701562,-0.0074375,-0.00875,0.00107812
-2.952e-08,-0.00696875,-0.00740625,-0.0085625,0.00154687
-2.932e-08,-0.00715625,-0.0075625,-0.00910937,0.0008125
-2.912e-08,-0.00678125,-0.0075625,-0.00854688,0.00132812
-2.892e-08,-0.00710937,-0.00778125,-0.0085625,0.00084375
-2.872e-08,-0.00682812,-0.00728125,-0.00845313,0.00103125
-2.852e-08,-0.00723438,-0.00757812,-0.0089375,0.000828125
-2.832e-08,-0.006625,-0.0073125,-0.008875,0.0015
-2.812e-08,-0.0068125,-0.00760937,-0.00864063,0.00126562
