Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,2e-09,,,
Horizontal Delay,1.6e-10,1.6e-10,1.6e-10,1.6e-10
Sample Interval,2e-10,,,
Record Length,1000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.05,0.05,0.05,0.05
Vertical Position,-4.62,-4.52,-4.58,-4.66
Label,,,,
TIME,CH1,CH2,CH3,CH4
-5.024e-08,-0.005125,-0.00982812,-0.0059375,-0.00338281
-5.004e-08,-0.0050625,-0.00964062,-0.00573437,-0.0034375
-4.984e-08,-0.00466406,-0.00950781,-0.00557812,-0.00296875
-4.964e-08,-0.0054375,-0.0099375,-0.00579688,-0.00352344
-4.944e-08,-0.00510937,-0.00976562,-0.0058125,-0.00339844
-4.924e-08,-0.00519531,-0.00976562,-0.00564844,-0.00353906
-4.904e-08,-0.00520313,-0.00957031,-0.00573437,-0.00335156
-4.884e-08,-0.00500781,-0.00952344,-0.00578125,-0.0031875
-4.864e-08,-0.00490625,-0.00951562,-0.00584375,-0.00332812
-4.844e-08,-0.00521875,-0.00984375,-0.0056875,-0.0034375
-4.824e-08,-0.00510937,-0.00973437,-0.00584375,-0.00344531
-4.804e-08,-0.00500781,-0.00967187,-0.00560937,-0.00346875
-4.784e-08,-0.00507812,-0.00967187,-0.00571875,-0.00339062
-4.764e-08,-0.00515625,-0.00979687,-0.00551562,-0.00325781
-4.744e-08,-0.0049375,-0.00960937,-0.00589844,-0.00320313
-4.724e-08,-0.00514062,-0.0099375,-0.0058125,-0.00335156
-4.704e-08,-0.0049375,-0.00959375,-0.00575,-0.00348437
-4.684e-08,-0.00532812,-0.00992187,-0.0055625,-0.0035
-4.664e-08,-0.00517969,-0.00975781,-0.00584375,-0.00332812
-4.644e-08,-0.00515625,-0.00978906,-0.0056875,-0.003375
-4.624e-08,-0.00467969,-0.00947656,-0.00582812,-0.00307812
-4.604e-08,-0.00511719,-0.00972656,-0.00574219,-0.00354688
-4.584e-08,-0.00499219,-0.0096875,-0.00582031,-0.00328906
