Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,2e-09,,,
Horizontal Delay,5.7e-09,5.7e-09,5.7e-09,5.7e-09
Sample Interval,2e-10,,,
Record Length,1000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.1,0.1,0.1,0.1
Vertical Position,-3.88,-3.98,-3.8,-3.96
Label,,,,
TIME,CH1,CH2,CH3,CH4
-2.210e-08,0,0.006,-0.008,0.008
-2.190e-08,-0.004,0.002,-0.008,0.004
-2.170e-08,-0.004,-0.006,-0.008,0.008
-2.150e-08,-0.004,-0.002,-0.004,0.008
-2.130e-08,-0.004,-0.002,-0.012,0.008
-2.110e-08,-0.004,-0.002,-0.008,0.008
-2.090e-08,0.004,0.002,-0.012,0.008
-2.070e-08,-0.008,0.002,-0.008,0
-2.050e-08,-0.004,-0.002,-0.012,0.008
-2.030e-08,-0.004,-0.002,-0.004,0.004
-2.010e-08,0,-0.006,-0.016,0.008
-1.990e-08,-0.004,-0.002,-0.008,0.008
-1.970e-08,0.004,-0.002,-0.004,0
-1.950e-08,-0.004,-0.002,-0.004,0.012
-1.930e-08,-0.004,-0.002,4.44089e-17,0.008
-1.910e-08,-0.008,-0.01,-0.004,0.004
-1.890e-08,0,-0.002,-0.012,0
-1.870e-08,-0.004,-0.006,-0.008,0.004
-1.850e-08,0,-0.006,-0.004,0.008
-1.830e-08,0,-0.01,-0.004,0.004
-1.810e-08,-0.004,-0.002,-0.008,0
-1.790e-08,-0.004,-0.01,-0.008,0.004
-1.770e-08,0,-0.01,-0.008,0
-1.750e-08,-0.004,-0.006,-0.008,0
-1.730e-08,0,0.002,-0.012,0
-1.710e-08,-0.004,-0.002,-0.004,0.004
-1.690e-08,0,0.002,-0.008,0
-1.670e-08,-0.004,-0.002,-0.004,0.004
-1.650e-08,-0.004,0.002,-0.012,0.004
-1.630e-08,-0.008,-0.006,-0.008,0
-1.610e-08,0,-0.002,-0.004,-0.004
-1.590e-08,0,-0.002,-0.004,0.008
-1.570e-08,-0.004,-0.01,4.44089e-17,0.008
-1.550e-08,-0.008,-0.002,-0.004,0.008
-1.530e-08,-0.004,0.002,-0.016,0
-1.510e-08,-0.004,-0.006,-0.008,0.012
-1.490e-08,-0.004,-0.002,-0.008,0.004
-1.470e-08,-0.008,-0.006,-0.004,0.004
-1.450e-08,-0.004,-0.002,-0.008,0.004
-1.430e-08,-0.008,-0.006,-0.008,0
-1.410e-08,0,-0.002,-0.008,0
-1.390e-08,-0.008,-0.002,-0.004,0.008
-1.370e-08,0,0.002,-0.004,0.004
-1.350e-08,-0.008,-0.002,4.44089e-17,0.008
-1.330e-08,0,0.002,4.44089e-17,0.004
-1.310e-08,-0.004,-0.01,0.004,0.004
-1.290e-08,0,-0.006,4.44089e-17,0.004
-1.270e-08,-0.008,-0.002,-0.008,0.008
-1.250e-08,0,0.002,-0.012,0
-1.230e-08,-0.004,0.002,-0.008,0.004
-1.210e-08,0,0.002,-0.012,0.008
-1.190e-08,-0.004,0.002,-0.008,0.004
-1.170e-08,0,-0.002,-0.012,0.008
-1.150e-08,-0.008,-0.01,-0.004,0
-1.130e-08,-0.004,0.002,-0.008,0.008
-1.110e-08,-0.012,-0.002,-0.004,0
-1.090e-08,0,-0.006,-0.012,-0.004
-1.070e-08,-0.004,-0.01,-0.012,0.008
-1.050e-08,0.004,0.002,-0.012,0.008
-1.030e-08,0,-0.002,-0.004,0.008
-1.010e-08,0,0.002,-0.004,0.008
-9.900e-09,-0.008,-0.006,-0.004,0.004
-9.700e-09,-0.004,-0.002,-0.008,0.012
-9.500e-09,-0.004,-0.006,-0.004,0.008
-9.300e-09,0,0.006,-0.012,0.004
-9.100e-09,-0.004,-0.002,-0.016,-0.004
-8.900e-09,0.004,-0.002,-0.008,0.004
-8.700e-09,0,-0.002,-0.004,0.004
-8.500e-09,0,-0.01,-0.008,0.004
-8.300e-09,-0.008,-0.002,-0.004,0.004
-8.100e-09,-0.004,0.006,-0.004,0.008
-7.900e-09,-0.004,-0.002,4.44089e-17,0.008
-7.700e-09,0,-0.002,-0.004,0
-7.500e-09,-0.004,0.002,-0.004,0
-7.300e-09,0,-0.002,-0.012,0.004
-7.100e-09,-0.004,0.002,-0.008,0.008
-6.900e-09,0,0.002,-0.008,0.004
-6.700e-09,-0.008,-0.006,4.44089e-17,0.004
-6.500e-09,0,-0.006,-0.004,0
-6.300e-09,-0.008,-0.006,-0.012,0.008
-6.100e-09,-0.004,0.006,-0.008,0
-5.900e-09,-0.004,-0.006,-0.008,0
-5.700e-09,-0.004,0.002,-0.012,-0.004
-5.500e-09,-0.004,-0.006,-0.004,0.004
-5.300e-09,0.004,-0.002,-0.008,0.008
-5.100e-09,-0.004,-0.002,4.44089e-17,0.016
-4.900e-09,0,0.002,-0.004,0.012
-4.700e-09,-0.012,-0.01,-0.008,0.008
-4.500e-09,0,-0.002,-0.008,0.004
-4.300e-09,-0.004,0.002,4.44089e-17,0
-4.100e-09,-0.004,-0.002,-0.008,0
